Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_001420,B9J08_001420-t37_1,Candida auris strain B8441,"PEKT02000003:776,369..777,673(-)",hypothetical protein,49918,Not Assigned,,434,519,0,,,,,,PTHR31027,,,,,,,NUCLEAR SEGREGATION PROTEIN BFR1,,,,,,,,,,,IPR039604,NUCLEAR SEGREGATION PROTEIN BFR1,GO:0005737;GO:0005737;GO:0005783;GO:0005783;GO:0005783;GO:0042175;GO:0042175;GO:0042175;GO:0005844;GO:0005844;GO:1990904;GO:1990904;GO:1990904,cytoplasm;cytoplasm;endoplasmic reticulum;endoplasmic reticulum;endoplasmic reticulum;nuclear outer membrane-endoplasmic reticulum membrane network;nuclear outer membrane-endoplasmic reticulum membrane network;nuclear outer membrane-endoplasmic reticulum membrane network;obsolete polysome;obsolete p,GO:0003729;GO:0003723;GO:0003723,mRNA binding;RNA binding;RNA binding,GO:0008298;GO:0008298;GO:0008298;GO:0051321;GO:0051321;GO:0045048;GO:0045048;GO:0035269;GO:0035269;GO:0007088;GO:0007088,intracellular mRNA localization;intracellular mRNA localization;intracellular mRNA localization;meiotic cell cycle;meiotic cell cycle;protein insertion into ER membrane;protein insertion into ER membrane;protein O-linked glycosylation via mannose;protein O-linked glycosylation via mannose;regulation,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_001443,B9J08_001443-t37_1,Candida auris strain B8441,"PEKT02000003:823,917..827,606(+)",hypothetical protein,136961,Not Assigned,,1229,333,1,,,G3DSA:3.80.10.10,,,,,,,Ribonuclease Inhibitor,,,,,,,,,,,,SSF52047,RNI-like,"-, IPR032675",RNI-like,GO:0005874;GO:0005874,microtubule;microtubule,GO:0005200;GO:0005200,structural constituent of cytoskeleton;structural constituent of cytoskeleton,GO:0031505;GO:0031505;GO:0007026;GO:0007026,fungal-type cell wall organization;fungal-type cell wall organization;negative regulation of microtubule depolymerization;negative regulation of microtubule depolymerization,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_001492,B9J08_001492-t37_1,Candida auris strain B8441,"PEKT02000003:950,712..953,468(-)",hypothetical protein,102089,Not Assigned,,918,688,0,,,G3DSA:1.25.40.10,,,PTHR16193,,,,Tetratricopeptide repeat domain,,,TETRATRICOPEPTIDE REPEAT PROTEIN 27,,,,,,,SM00028,tpr_5,SSF48452,TPR-like,"IPR011990, IPR019734, IPR044244",TPR-like,GO:0005737;GO:0005737;GO:0005634;GO:0005634,cytoplasm;cytoplasm;nucleus;nucleus,GO:0005515,protein binding,GO:0031505;GO:0031505,fungal-type cell wall organization;fungal-type cell wall organization,,,,,,,,,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False
B9J08_001496,B9J08_001496-t37_1,Candida auris strain B8441,"PEKT02000003:959,675..961,693(-)",hypothetical protein,77182,Not Assigned,,672,967,1,,,"G3DSA:3.40.50.12650, G3DSA:3.60.15.10",,,PTHR23240,,,,-,,,DNA CROSS-LINK REPAIR PROTEIN PSO2/SNM1-RELATED,,,,,,,,,SSF56281,Metallo-hydrolase/oxidoreductase,"-, IPR036866",Metallo-hydrolase/oxidoreductase,,,GO:0035312;GO:0003684;GO:0016787;GO:0016787,5'-3' DNA exonuclease activity;damaged DNA binding;hydrolase activity;hydrolase activity,GO:0006303;GO:0036297;GO:0000723,double-strand break repair via nonhomologous end joining;interstrand cross-link repair;telomere maintenance,,,,,,,,3.5.2.6 (beta-lactamase),False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False
B9J08_001547,B9J08_001547-t37_1,Candida auris strain B8441,"PEKT02000004:42,293..43,891(-)",hypothetical protein,59470,Not Assigned,,532,1864,17,,,G3DSA:1.20.1250.20,,,PTHR23501,,,,MFS general substrate transporter like domains,,,MAJOR FACILITATOR SUPERFAMILY,,,,,,,,,SSF103473,MFS general substrate transporter,"-, IPR036259",MFS general substrate transporter like domains,GO:0005768;GO:0005886;GO:0005774,endosome;plasma membrane;vacuolar membrane,GO:0015343;GO:0022857,siderophore-iron transmembrane transporter activity;transmembrane transporter activity,GO:0006879;GO:0055085,intracellular iron ion homeostasis;transmembrane transport,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_001554,B9J08_001554-t37_1,Candida auris strain B8441,"PEKT02000004:54,583..55,596(+)",hypothetical protein,39397,Not Assigned,,337,8,0,,,,,,PTHR11009,,,,,,,"DER1-LIKE PROTEIN, DERLIN",,,,,,,,,,,-,"DER1-LIKE PROTEIN, DERLIN",GO:0005789,endoplasmic reticulum membrane,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False
B9J08_001643,B9J08_001643-t37_1,Candida auris strain B8441,"PEKT02000004:241,996..245,110(+)",hypothetical protein,116412,Not Assigned,,1021,37,0,,,G3DSA:1.25.10.10,,,PTHR12363,,,,-,,,TRANSPORTIN 3 AND IMPORTIN 13,,,,,,,,,SSF48371,ARM repeat,"IPR011989, IPR016024, IPR051345",TRANSPORTIN 3 AND IMPORTIN 13,GO:0005737;GO:0005737;GO:0005737;GO:0034399;GO:0034399;GO:0005634;GO:0005634,cytoplasm;cytoplasm;cytoplasm;nuclear periphery;nuclear periphery;nucleus;nucleus,,,GO:0006606;GO:0006606;GO:0006606,protein import into nucleus;protein import into nucleus;protein import into nucleus,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False
B9J08_001657,B9J08_001657-t37_1,Candida auris strain B8441,"PEKT02000004:269,310..270,326(-)",hypothetical protein,37726,Not Assigned,,338,271,0,,,G3DSA:2.60.120.330,,,PTHR48420,,,,-,,,NON-HAEM DIOXYGENASE N-TERMINAL DOMAIN-CONTAINING PROTEIN,,,,,,,,,SSF51197,Clavaminate synthase-like,"-, IPR027443",NON-HAEM DIOXYGENASE N-TERMINAL DOMAIN-CONTAINING PROTEIN,,,GO:0016706;GO:0016706,2-oxoglutarate-dependent dioxygenase activity;2-oxoglutarate-dependent dioxygenase activity,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False
B9J08_001696,B9J08_001696-t37_1,Candida auris strain B8441,"PEKT02000004:358,012..359,445(-)",hypothetical protein,53442,Not Assigned,,477,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005737;GO:0005737;GO:0005739;GO:0005739,cytoplasm;cytoplasm;mitochondrion;mitochondrion,,,GO:0000266;GO:0000266;GO:0000001;GO:0000001;GO:0051646;GO:0051646;GO:0007005;GO:0007005,mitochondrial fission;mitochondrial fission;mitochondrion inheritance;mitochondrion inheritance;mitochondrion localization;mitochondrion localization;mitochondrion organization;mitochondrion organization,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_001699,B9J08_001699-t37_1,Candida auris strain B8441,"PEKT02000004:362,776..363,924(+)",hypothetical protein,42492,Not Assigned,,382,32,0,,,,,,,,,,,,,,,,,,,,,,SSF52540,P-loop containing nucleoside triphosphate hydrolases,IPR027417,P-loop containing nucleoside triphosphate hydrolases,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_001747,B9J08_001747-t37_1,Candida auris strain B8441,"PEKT02000004:466,741..468,495(-)",hypothetical protein,66080,Not Assigned,,584,631,0,,,G3DSA:3.40.50.300,,,PTHR46434,,,,-,,,"GENETIC INTERACTOR OF PROHIBITINS 3, MITOCHONDRIAL",,,,,PS51721,Circularly permuted (CP)-type guanine nucleotide-binding (G) domain profile.,,,SSF52540,P-loop containing nucleoside triphosphate hydrolases,"IPR027417, IPR030378, IPR050896",P-loop containing nucleoside triphosphate hydrolases,GO:0005743;GO:0005743;GO:0005739,mitochondrial inner membrane;mitochondrial inner membrane;mitochondrion,GO:0005525;GO:0005525;GO:0005525,GTP binding;GTP binding;GTP binding,GO:0030490;GO:0030490,maturation of SSU-rRNA;maturation of SSU-rRNA,,,,,,,,,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False
B9J08_001748,B9J08_001748-t37_1,Candida auris strain B8441,"PEKT02000004:474,415..476,568(+)",hypothetical protein,77192,Not Assigned,,717,627,1,,,G3DSA:1.25.40.10,,,PTHR14017,,,,Tetratricopeptide repeat domain,,,LYSINE-SPECIFIC DEMETHYLASE,,,,,PS50005,TPR repeat profile.,SM00028,tpr_5,SSF48452,TPR-like,"IPR011990, IPR019734, IPR051630",TPR repeat profile.,GO:0017053,transcription repressor complex,GO:0031490;GO:0005515;GO:0000978,chromatin DNA binding;protein binding;RNA polymerase II cis-regulatory region sequence-specific DNA binding,GO:0000122;GO:0010468,negative regulation of transcription by RNA polymerase II;regulation of gene expression,,,,,,,,1.14.11.68 ([histone H3]-trimethyl-L-lysine(27) demethylase),False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_001767,B9J08_001767-t37_1,Candida auris strain B8441,"PEKT02000004:513,501..514,214(+)",hypothetical protein,26777,Not Assigned,,237,249,0,,,,,,PTHR23149,,,,,,,G PATCH DOMAIN CONTAINING PROTEIN,,,,,,,,,,,IPR050656,G PATCH DOMAIN CONTAINING PROTEIN,GO:0005730;GO:0005730,nucleolus;nucleolus,GO:0003676;GO:0003676,nucleic acid binding;nucleic acid binding,GO:0042274;GO:0042274,ribosomal small subunit biogenesis;ribosomal small subunit biogenesis,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_001777,B9J08_001777-t37_1,Candida auris strain B8441,"PEKT02000004:536,743..537,033(-)",hypothetical protein,9661,Not Assigned,,81,354,0,,cd20265,,,,PTHR21024,,,Complex1_LYR_ETFRF1_LYRM5,,,,GROWTH HORMONE-INDUCIBLE SOLUBLE PROTEIN-RELATED,,,,,,,,,,,"IPR045296, IPR052000",GROWTH HORMONE-INDUCIBLE SOLUBLE PROTEIN-RELATED,GO:0005739,mitochondrion,,,GO:0090324;GO:0022904,negative regulation of oxidative phosphorylation;respiratory electron transport chain,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_001785,B9J08_001785-t37_1,Candida auris strain B8441,"PEKT02000004:551,127..552,392(-)",hypothetical protein,49035,Not Assigned,,421,241,0,,,G3DSA:3.30.710.10,,,PTHR31758,,,,Potassium Channel Kv1.1; Chain A,,,BTB/POZ DOMAIN-CONTAINING PROTEIN YLR108C,,,,,,,,,SSF54695,POZ domain,"-, IPR011333",POZ domain,,,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_001810,B9J08_001810-t37_1,Candida auris strain B8441,"PEKT02000004:599,728..603,564(-)",hypothetical protein,145301,Not Assigned,,1278,304,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0009651;GO:0009651,response to salt stress;response to salt stress,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
B9J08_001815,B9J08_001815-t37_1,Candida auris strain B8441,"PEKT02000004:612,869..614,488(+)",hypothetical protein,60490,Not Assigned,,539,313,0,,cd21673,,MF_03105,,PTHR28185,,,SMP_Mdm34,,Mitochondrial distribution and morphology protein 34 [MDM34].,,MITOCHONDRIAL DISTRIBUTION AND MORPHOLOGY PROTEIN 34,,,,,PS51847,Synaptotagmin-like mitochondrial lipid-binding proteins (SMP) domain profile.,,,,,"-, IPR027536, IPR031468",Synaptotagmin-like mitochondrial lipid-binding proteins (SMP) domain profile.,GO:0032865;GO:0032865;GO:0032865;GO:0005741;GO:0005741;GO:0031307,ERMES complex;ERMES complex;ERMES complex;mitochondrial outer membrane;mitochondrial outer membrane;obsolete integral component of mitochondrial outer membrane,GO:0008289,lipid binding,GO:0006869;GO:1990456;GO:1990456;GO:1990456;GO:0007005;GO:0007005;GO:0007005;GO:0000002;GO:0015914;GO:0015914;GO:0015914,lipid transport;mitochondrion-endoplasmic reticulum membrane tethering;mitochondrion-endoplasmic reticulum membrane tethering;mitochondrion-endoplasmic reticulum membrane tethering;mitochondrion organization;mitochondrion organization;mitochondrion organization;obsolete mitochondrial genome maintena,,,,,,,,,False,True,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False
B9J08_001852,B9J08_001852-t37_1,Candida auris strain B8441,"PEKT02000004:683,889..684,896(+)",hypothetical protein,38662,Not Assigned,,335,66,1,,,G3DSA:3.30.160.60,,,,,,,Classic Zinc Finger,,,,,,,,,,,,,,-,Classic Zinc Finger,,,GO:0003676;GO:0003676,nucleic acid binding;nucleic acid binding,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
B9J08_001854,B9J08_001854-t37_1,Candida auris strain B8441,"PEKT02000004:687,440..689,323(+)",hypothetical protein,70211,Not Assigned,,627,66,1,,,G3DSA:3.30.160.60,,,,,,,Classic Zinc Finger,,,,,,,,,,,,,,-,Classic Zinc Finger,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_001896,B9J08_001896-t37_1,Candida auris strain B8441,"PEKT02000004:758,474..759,616(+)",hypothetical protein,42957,Not Assigned,,380,251,0,,,,,,PTHR36819,,,,,,,REGULATOR OF PHOSPHOLIPASE D SRF1,,,,,,,,,,,IPR037737,REGULATOR OF PHOSPHOLIPASE D SRF1,GO:0071944;GO:0000324,cell periphery;fungal-type vacuole,,,GO:0043085;GO:0043085;GO:0043085,positive regulation of catalytic activity;positive regulation of catalytic activity;positive regulation of catalytic activity,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_001906,B9J08_001906-t37_1,Candida auris strain B8441,"PEKT02000004:788,612..789,895(-)",hypothetical protein,47812,Not Assigned,,427,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005634;GO:0005634;GO:1990526;GO:1990526,nucleus;nucleus;Ste12p-Dig1p-Dig2p complex;Ste12p-Dig1p-Dig2p complex,GO:0008134;GO:0008134,transcription factor binding;transcription factor binding,GO:2000218;GO:2000218;GO:2000221;GO:2000221,negative regulation of invasive growth in response to glucose limitation;negative regulation of invasive growth in response to glucose limitation;negative regulation of pseudohyphal growth;negative regulation of pseudohyphal growth,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_001919,B9J08_001919-t37_1,Candida auris strain B8441,"PEKT02000004:825,797..827,917(+)",hypothetical protein,76579,Not Assigned,,706,51,0,,cd00590,G3DSA:3.30.70.330,,,PTHR23003,,,RRM_SF,-,,,RNA RECOGNITION MOTIF  RRM  DOMAIN CONTAINING PROTEIN,,,,,PS50102,Eukaryotic RNA Recognition Motif (RRM) profile.,SM00360,rrm1_1,SSF54928,"RNA-binding domain, RBD","-, IPR000504, IPR012677, IPR035979, IPR050374",RRM_SF,GO:0005737;GO:0005634;GO:1990904,cytoplasm;nucleus;ribonucleoprotein complex,GO:0003729;GO:0003676;GO:0000166;GO:0000166;GO:0003723;GO:0003723;GO:0003723;GO:0003723,mRNA binding;nucleic acid binding;nucleotide binding;nucleotide binding;RNA binding;RNA binding;RNA binding;RNA binding,GO:0071028;GO:0016973,nuclear mRNA surveillance;poly(A)+ mRNA export from nucleus,,,,,,,,,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_001926,B9J08_001926-t37_1,Candida auris strain B8441,"PEKT02000004:843,058..844,332(+)",hypothetical protein,44778,Not Assigned,,424,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0030907;GO:0030907;GO:0033309;GO:0033309;GO:0070822;GO:0070822,MBF transcription complex;MBF transcription complex;SBF transcription complex;SBF transcription complex;Sin3-type complex;Sin3-type complex,GO:0008134;GO:0008134,transcription factor binding;transcription factor binding,GO:0000083;GO:0000083;GO:0045944;GO:0045944,obsolete regulation of transcription involved in G1/S transition of mitotic cell cycle;obsolete regulation of transcription involved in G1/S transition of mitotic cell cycle;positive regulation of transcription by RNA polymerase II;positive regulation of transcription by RNA polymerase II,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_001941,B9J08_001941-t37_1,Candida auris strain B8441,"PEKT02000004:872,623..873,594(+)",hypothetical protein,37505,Not Assigned,,323,617,0,,cd12263,G3DSA:3.30.70.330,,,PTHR12311,,,RRM_ABT1_like,-,,,ACTIVATOR OF BASAL TRANSCRIPTION 1,,,,,,,SM00360,rrm1_1,SSF54928,"RNA-binding domain, RBD","IPR000504, IPR012677, IPR034353, IPR035979, IPR039119",RRM_ABT1_like,GO:0005730;GO:0005730;GO:0005730;GO:0005730,nucleolus;nucleolus;nucleolus;nucleolus,GO:0001671;GO:0001671;GO:0003676;GO:0000166;GO:0000166;GO:0003723;GO:0003723;GO:0003723;GO:0003723;GO:0003723,ATPase activator activity;ATPase activator activity;nucleic acid binding;nucleotide binding;nucleotide binding;RNA binding;RNA binding;RNA binding;RNA binding;RNA binding,GO:0000480;GO:0000480;GO:0000480;GO:0000447;GO:0000447;GO:0000447;GO:0000472;GO:0000472;GO:0000472;GO:0034462;GO:0034462;GO:0034462,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);end",,,,,,,,,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False
B9J08_001948,B9J08_001948-t37_1,Candida auris strain B8441,"PEKT02000005:15,342..17,324(-)",hypothetical protein,73751,Not Assigned,,660,1864,17,,,G3DSA:1.20.1250.20,,,PTHR23501,,,,MFS general substrate transporter like domains,,,MAJOR FACILITATOR SUPERFAMILY,,,,,,,,,SSF103473,MFS general substrate transporter,"-, IPR036259",Siderophore iron transporter 1,GO:0005768;GO:0005886;GO:0005774,endosome;plasma membrane;vacuolar membrane,GO:0015343;GO:0022857,siderophore-iron transmembrane transporter activity;transmembrane transporter activity,GO:0006879;GO:0055085,intracellular iron ion homeostasis;transmembrane transport,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_001977,B9J08_001977-t37_1,Candida auris strain B8441,"PEKT02000005:80,705..82,294(-)",hypothetical protein,58459,Not Assigned,,529,482,0,,,G3DSA:1.20.1250.20,,,,,,,MFS general substrate transporter like domains,,,,,,,,,,,,SSF103473,MFS general substrate transporter,IPR036259,MFS general substrate transporter like domains,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_001986,B9J08_001986-t37_1,Candida auris strain B8441,"PEKT02000005:96,299..96,604(-)",hypothetical protein,10968,Not Assigned,,101,176,0,,,G3DSA:3.30.390.10,,,,,,,-,,,,,,,,,,,,,,IPR029017,-,,,,,,,,,,,,,4.2.1.90 (L-rhamnonate dehydratase),,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_002017,B9J08_002017-t37_1,Candida auris strain B8441,"PEKT02000005:155,139..157,103(-)",hypothetical protein,74050,Not Assigned,,654,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005811;GO:0005811;GO:0005777;GO:0005777,lipid droplet;lipid droplet;peroxisome;peroxisome,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
B9J08_002033,B9J08_002033-t37_1,Candida auris strain B8441,"PEKT02000005:185,855..187,513(-)",hypothetical protein,62504,Not Assigned,,552,2029,3,,cd06145,G3DSA:3.30.420.10,,,,,,REX1_like,-,,,,,,,,,,SM00479,exoiiiendus,SSF53098,Ribonuclease H-like,"-, IPR012337, IPR013520, IPR034922, IPR036397",RNA exonuclease 1,GO:0005622;GO:0005622,intracellular anatomical structure;intracellular anatomical structure,GO:0000175;GO:0000175;GO:0003676,3'-5'-RNA exonuclease activity;3'-5'-RNA exonuclease activity;nucleic acid binding,GO:0000467;GO:0000467;GO:0043628;GO:0043628;GO:0034476;GO:0034476,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);regulatory ncRNA 3'-end processing;regulat",,,,,,,,3.1.13.4 (poly(A)-specific ribonuclease),False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False
B9J08_002040,B9J08_002040-t37_1,Candida auris strain B8441,"PEKT02000005:197,854..199,249(-)",hypothetical protein,47038,Not Assigned,,426,390,2,,,G3DSA:3.80.20.20,,,,,,,-,,,,,,,,,,,,SSF52058,L domain-like,"-, IPR036941",L domain-like,GO:0016020;GO:0016020;GO:0031225;GO:0005886,membrane;membrane;obsolete anchored component of membrane;plasma membrane,,,GO:0030476;GO:0030476,ascospore wall assembly;ascospore wall assembly,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False
