Gene ID,Threshold,GO ID,ProtNote Probability,ProtNote Rank,Description
B9J08_003725,0.5,GO:0005852,0.6035,12,eukaryotic translation initiation factor 3 complex
B9J08_003726,0.5,GO:0005524,0.9923,14,ATP binding
B9J08_003727,0.5,GO:0005524,0.9789,7,ATP binding
B9J08_003728,0.5,GO:0005524,0.9551,14,ATP binding
B9J08_003730,0.5,GO:0016747,0.869,4,"transferase activity, transferring acyl groups other than amino-acyl groups"
B9J08_003730,0.5,GO:0016746,0.8544,5,"transferase activity, transferring acyl groups"
B9J08_003730,0.5,GO:0003988,0.8541,6,acetyl-CoA C-acyltransferase activity
B9J08_003730,0.5,GO:0003985,0.6971,8,acetyl-CoA C-acetyltransferase activity
B9J08_003731,0.5,GO:0005739,0.556,17,mitochondrion
B9J08_003732,0.5,GO:0005524,0.995,9,ATP binding
B9J08_003734,0.5,GO:0015171,0.8224,15,amino acid transmembrane transporter activity
B9J08_003735,0.5,GO:0005524,0.9709,15,ATP binding
B9J08_003736,0.5,GO:0005524,0.9771,14,ATP binding
B9J08_003737,0.5,GO:0016491,0.9832,16,oxidoreductase activity
B9J08_003738,0.5,GO:0004418,0.9872,15,hydroxymethylbilane synthase activity
B9J08_003743,0.5,GO:0016020,0.9829,2,membrane
B9J08_003748,0.5,GO:0005524,0.9845,19,ATP binding
B9J08_003752,0.5,GO:0005634,0.5554,11,nucleus
B9J08_003754,0.5,GO:0006810,0.9922,13,transport
B9J08_003754,0.5,GO:0022857,0.9806,17,transmembrane transporter activity
B9J08_003755,0.5,GO:0003735,0.981,17,structural constituent of ribosome
B9J08_003756,0.5,GO:0006414,0.9326,19,translational elongation
B9J08_003756,0.5,GO:0003735,0.9314,20,structural constituent of ribosome
B9J08_003758,0.5,GO:0016020,0.7174,9,membrane
B9J08_003759,0.5,GO:0032541,0.7082,9,cortical endoplasmic reticulum
B9J08_003759,0.5,GO:0006629,0.5274,14,lipid metabolic process
B9J08_003763,0.5,GO:0016491,0.9303,1,oxidoreductase activity
B9J08_003763,0.5,GO:0016616,0.7313,4,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
B9J08_003764,0.5,GO:0005524,0.9722,17,ATP binding
B9J08_003765,0.5,GO:0005524,0.888,16,ATP binding
B9J08_003767,0.5,GO:0008270,0.7902,11,zinc ion binding
B9J08_003767,0.5,GO:0016787,0.7236,13,hydrolase activity
B9J08_003767,0.5,GO:0004126,0.6962,14,cytidine deaminase activity
B9J08_003767,0.5,GO:0003824,0.6341,17,catalytic activity
B9J08_003768,0.5,GO:0009987,0.9279,12,cellular process
B9J08_003771,0.5,GO:0005524,0.9286,13,ATP binding
B9J08_003772,0.5,GO:0005634,0.8153,13,nucleus
B9J08_003773,0.5,GO:0006904,0.8047,8,vesicle docking involved in exocytosis
B9J08_003775,0.5,GO:0005525,0.9748,9,GTP binding
B9J08_003775,0.5,GO:0000166,0.9655,13,nucleotide binding
B9J08_003778,0.5,GO:0000166,0.9394,11,nucleotide binding
B9J08_003778,0.5,GO:0005524,0.9261,19,ATP binding
B9J08_003784,0.5,GO:0000166,0.9857,5,nucleotide binding
B9J08_003784,0.5,GO:0005524,0.9824,8,ATP binding
B9J08_003787,0.5,GO:0004298,0.9665,3,threonine-type endopeptidase activity
B9J08_003788,0.5,GO:0005935,0.6976,12,cellular bud neck
B9J08_003788,0.5,GO:0005934,0.6485,13,cellular bud tip
B9J08_003789,0.5,GO:0005737,0.5522,12,cytoplasm
B9J08_003789,0.5,GO:0005634,0.5448,13,nucleus
B9J08_003791,0.5,GO:0035999,0.9995,8,tetrahydrofolate interconversion
B9J08_003791,0.5,GO:0006730,0.9992,11,one-carbon metabolic process
B9J08_003791,0.5,GO:0004372,0.9991,13,glycine hydroxymethyltransferase activity
B9J08_003791,0.5,GO:0019264,0.9989,16,glycine biosynthetic process from serine
B9J08_003792,0.5,GO:0005524,0.9782,9,ATP binding
B9J08_003793,0.5,GO:0004180,0.877,17,carboxypeptidase activity
B9J08_003795,0.5,GO:0005524,0.9918,18,ATP binding
B9J08_003799,0.5,GO:0003824,0.9776,2,catalytic activity
B9J08_003799,0.5,GO:0071555,0.954,9,cell wall organization
B9J08_003799,0.5,GO:0005975,0.9412,11,carbohydrate metabolic process
B9J08_003799,0.5,GO:0005618,0.7736,19,cell wall
B9J08_003800,0.5,GO:0101005,0.9056,16,ubiquitinyl hydrolase activity
B9J08_003801,0.5,GO:0009058,0.9913,11,biosynthetic process
B9J08_003804,0.5,GO:0005758,0.9914,4,mitochondrial intermembrane space
B9J08_003804,0.5,GO:0046872,0.9817,13,metal ion binding
B9J08_003808,0.5,GO:0005524,0.9904,6,ATP binding
B9J08_003808,0.5,GO:0000166,0.989,9,nucleotide binding
B9J08_003811,0.5,GO:0005524,0.7764,13,ATP binding
B9J08_003816,0.5,GO:0005737,0.9588,6,cytoplasm
B9J08_003816,0.5,GO:0005634,0.912,8,nucleus
B9J08_003816,0.5,GO:0019888,0.8329,20,protein phosphatase regulator activity
B9J08_003817,0.5,GO:0000166,0.9477,6,nucleotide binding
B9J08_003817,0.5,GO:0005524,0.9136,17,ATP binding
B9J08_003819,0.5,GO:0016491,0.9994,1,oxidoreductase activity
B9J08_003819,0.5,GO:0050660,0.9915,10,flavin adenine dinucleotide binding
B9J08_003819,0.5,GO:0016668,0.9505,20,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"
B9J08_003822,0.5,GO:0005524,0.9937,9,ATP binding
B9J08_003823,0.5,GO:0005737,0.6041,7,cytoplasm
B9J08_003824,0.5,GO:0005875,0.8461,20,microtubule associated complex
B9J08_003829,0.5,GO:0004672,0.9816,10,protein kinase activity
B9J08_003829,0.5,GO:0005524,0.9797,13,ATP binding
B9J08_003830,0.5,GO:0022857,0.7886,10,transmembrane transporter activity
B9J08_003832,0.5,GO:0000166,0.982,4,nucleotide binding
B9J08_003832,0.5,GO:0005524,0.9813,5,ATP binding
B9J08_003833,0.5,GO:0008643,0.6808,12,carbohydrate transport
B9J08_003833,0.5,GO:0022857,0.6411,18,transmembrane transporter activity
B9J08_003834,0.5,GO:0005525,0.9946,15,GTP binding
B9J08_003836,0.5,GO:0005524,0.9167,15,ATP binding
B9J08_003837,0.5,GO:0019262,0.7144,11,N-acetylneuraminate catabolic process
B9J08_003837,0.5,GO:0005737,0.6694,20,cytoplasm
B9J08_003838,0.5,GO:0046872,0.5824,14,metal ion binding
B9J08_003838,0.5,GO:0016787,0.5728,16,hydrolase activity
B9J08_003838,0.5,GO:0016810,0.5125,18,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
B9J08_003842,0.5,GO:0005634,0.5063,17,nucleus
B9J08_003846,0.5,GO:0008168,0.8678,5,methyltransferase activity
B9J08_003846,0.5,GO:0032259,0.5862,16,methylation
B9J08_003850,0.5,GO:0016020,0.6274,17,membrane
B9J08_003852,0.5,GO:0003824,0.9594,3,catalytic activity
B9J08_003856,0.5,GO:0016538,0.9972,19,cyclin-dependent protein serine/threonine kinase regulator activity
B9J08_003859,0.5,GO:0005874,0.9941,7,microtubule
B9J08_003859,0.5,GO:0005875,0.9907,9,microtubule associated complex
B9J08_003859,0.5,GO:0007017,0.9888,12,microtubule-based process
B9J08_003860,0.5,GO:0044209,0.9996,1,AMP salvage
B9J08_003860,0.5,GO:0003999,0.9995,2,adenine phosphoribosyltransferase activity
B9J08_003860,0.5,GO:0016763,0.9983,6,"transferase activity, transferring pentosyl groups"
B9J08_003860,0.5,GO:0006168,0.9981,8,adenine salvage
B9J08_003862,0.5,GO:0003676,0.9341,15,nucleic acid binding
B9J08_003864,0.5,GO:0016787,0.7001,14,hydrolase activity
B9J08_003864,0.5,GO:0003824,0.6374,20,catalytic activity
B9J08_003865,0.5,GO:0052689,0.8692,5,carboxylic ester hydrolase activity
B9J08_003866,0.5,GO:0005524,0.9837,5,ATP binding
B9J08_003869,0.5,GO:0046872,0.92,3,metal ion binding
B9J08_003871,0.5,GO:0006855,0.8912,6,drug transmembrane transport
B9J08_003871,0.5,GO:0042910,0.8648,8,xenobiotic transmembrane transporter activity
B9J08_003871,0.5,GO:0055085,0.659,18,transmembrane transport
B9J08_003873,0.5,GO:0008081,0.7812,7,phosphoric diester hydrolase activity
B9J08_003873,0.5,GO:0005509,0.7574,8,calcium ion binding
B9J08_003873,0.5,GO:0016042,0.7358,10,lipid catabolic process
B9J08_003873,0.5,GO:0006629,0.6364,19,lipid metabolic process
B9J08_003878,0.5,GO:0005737,0.7678,8,cytoplasm
B9J08_003881,0.5,GO:0006526,0.8051,14,arginine biosynthetic process
B9J08_003882,0.5,GO:0009058,0.9423,13,biosynthetic process
B9J08_003883,0.5,GO:0006865,0.697,20,amino acid transport
B9J08_003892,0.5,GO:0000166,0.9777,6,nucleotide binding
B9J08_003895,0.5,GO:0003824,0.9144,2,catalytic activity
B9J08_003896,0.5,GO:0005524,0.8867,8,ATP binding
B9J08_003896,0.5,GO:0000166,0.8745,14,nucleotide binding
B9J08_003905,0.5,GO:0008168,0.6742,9,methyltransferase activity
B9J08_003910,0.5,GO:0005618,0.5737,9,cell wall
B9J08_003910,0.5,GO:0005199,0.5169,11,structural constituent of cell wall
B9J08_003916,0.5,GO:0009231,0.9641,3,riboflavin biosynthetic process
B9J08_003916,0.5,GO:0008686,0.8603,18,"3,4-dihydroxy-2-butanone-4-phosphate synthase activity"
B9J08_003917,0.5,GO:0005737,0.5059,3,cytoplasm
B9J08_003918,0.5,GO:0005524,0.9735,11,ATP binding
B9J08_003918,0.5,GO:0000166,0.9681,16,nucleotide binding
B9J08_003920,0.5,GO:0006468,0.9844,16,protein phosphorylation
B9J08_003921,0.5,GO:0022857,0.7783,8,transmembrane transporter activity
B9J08_003921,0.5,GO:0005886,0.636,13,plasma membrane
B9J08_003927,0.5,GO:0003723,0.583,13,RNA binding
B9J08_003928,0.5,GO:0016020,0.8152,7,membrane
B9J08_003930,0.5,GO:0005762,0.6175,16,mitochondrial large ribosomal subunit
B9J08_003932,0.5,GO:0016765,0.6849,13,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
B9J08_003942,0.5,GO:0102338,0.9955,1,3-oxo-lignoceronyl-CoA synthase activity
B9J08_003942,0.5,GO:0102756,0.9901,3,very-long-chain 3-ketoacyl-CoA synthase activity
B9J08_003942,0.5,GO:0102337,0.9881,4,3-oxo-cerotoyl-CoA synthase activity
B9J08_003942,0.5,GO:0019367,0.9793,7,"fatty acid elongation, saturated fatty acid"
B9J08_003942,0.5,GO:0034626,0.9708,18,"fatty acid elongation, polyunsaturated fatty acid"
B9J08_003942,0.5,GO:0102336,0.9688,19,3-oxo-arachidoyl-CoA synthase activity
B9J08_003942,0.5,GO:0034625,0.9668,20,"fatty acid elongation, monounsaturated fatty acid"
B9J08_003943,0.5,GO:0005524,0.9508,16,ATP binding
B9J08_003943,0.5,GO:0016301,0.9425,20,kinase activity
B9J08_003944,0.5,GO:0016282,0.9998,1,eukaryotic 43S preinitiation complex
B9J08_003944,0.5,GO:0033290,0.9997,2,eukaryotic 48S preinitiation complex
B9J08_003944,0.5,GO:0001732,0.9994,3,formation of cytoplasmic translation initiation complex
B9J08_003944,0.5,GO:0003743,0.9994,4,translation initiation factor activity
B9J08_003944,0.5,GO:0005852,0.9956,10,eukaryotic translation initiation factor 3 complex
B9J08_003946,0.5,GO:0005829,0.5033,14,cytosol
B9J08_003947,0.5,GO:0005515,0.573,14,protein binding
B9J08_003947,0.5,GO:0005737,0.5,17,cytoplasm
B9J08_003949,0.5,GO:0046872,0.9272,3,metal ion binding
B9J08_003950,0.5,GO:0005634,0.7962,19,nucleus
B9J08_003955,0.5,GO:0003676,0.9758,5,nucleic acid binding
B9J08_003956,0.5,GO:0003676,0.781,7,nucleic acid binding
B9J08_003956,0.5,GO:0003723,0.7018,19,RNA binding
B9J08_003962,0.5,GO:0005737,0.6062,5,cytoplasm
B9J08_003965,0.5,GO:0003824,0.8852,3,catalytic activity
B9J08_003965,0.5,GO:0016740,0.763,17,transferase activity
B9J08_003969,0.5,GO:0051301,0.8346,14,cell division
B9J08_003969,0.5,GO:0005737,0.7843,15,cytoplasm
B9J08_003969,0.5,GO:0072686,0.7059,20,mitotic spindle
B9J08_003972,0.5,GO:0005525,0.9825,10,GTP binding
B9J08_003972,0.5,GO:0019001,0.9766,16,guanyl nucleotide binding
B9J08_003973,0.5,GO:0004222,0.9118,16,metalloendopeptidase activity
B9J08_003977,0.5,GO:0006099,0.8894,17,tricarboxylic acid cycle
B9J08_003977,0.5,GO:0016020,0.8822,20,membrane
B9J08_003979,0.5,GO:0030170,0.9986,10,pyridoxal phosphate binding
B9J08_003979,0.5,GO:0003824,0.9746,20,catalytic activity
B9J08_003980,0.5,GO:0008757,0.6145,14,S-adenosylmethionine-dependent methyltransferase activity
B9J08_003981,0.5,GO:0022857,0.7856,10,transmembrane transporter activity
B9J08_003981,0.5,GO:0042910,0.607,15,xenobiotic transmembrane transporter activity
B9J08_003982,0.5,GO:0005739,0.7099,11,mitochondrion
B9J08_003983,0.5,GO:0046872,0.8205,7,metal ion binding
B9J08_003983,0.5,GO:0005634,0.7674,10,nucleus
B9J08_003983,0.5,GO:0016791,0.748,11,phosphatase activity
B9J08_003983,0.5,GO:0005737,0.6985,14,cytoplasm
B9J08_003983,0.5,GO:0016787,0.6977,15,hydrolase activity
B9J08_003986,0.5,GO:0005525,0.9945,13,GTP binding
B9J08_003987,0.5,GO:0003677,0.71,4,DNA binding
B9J08_003988,0.5,GO:0005874,0.9962,13,microtubule
B9J08_003989,0.5,GO:0004842,0.8157,11,ubiquitin-protein transferase activity
B9J08_003991,0.5,GO:0005524,0.9827,12,ATP binding
B9J08_003996,0.5,GO:0003677,0.9986,4,DNA binding
B9J08_003998,0.5,GO:0016208,0.9949,12,AMP binding
B9J08_004001,0.5,GO:0003676,0.9253,8,nucleic acid binding
B9J08_004001,0.5,GO:0003723,0.8297,14,RNA binding
B9J08_004003,0.5,GO:0045454,0.799,8,cell redox homeostasis
B9J08_004003,0.5,GO:0005634,0.5533,18,nucleus
B9J08_004006,0.5,GO:0006412,0.7842,8,translation
B9J08_004010,0.5,GO:0005576,0.5123,17,extracellular region
B9J08_004011,0.5,GO:0006629,0.8119,9,lipid metabolic process
B9J08_004011,0.5,GO:0016042,0.7468,15,lipid catabolic process
B9J08_004012,0.5,GO:0030001,0.7264,12,metal ion transport
B9J08_004012,0.5,GO:0016020,0.7222,13,membrane
B9J08_004012,0.5,GO:0006829,0.7126,14,zinc ion transport
B9J08_004015,0.5,GO:0003824,0.9271,4,catalytic activity
B9J08_004015,0.5,GO:0004553,0.9208,6,"hydrolase activity, hydrolyzing O-glycosyl compounds"
B9J08_004015,0.5,GO:0005975,0.9081,8,carbohydrate metabolic process
B9J08_004015,0.5,GO:0030246,0.7156,11,carbohydrate binding
B9J08_004015,0.5,GO:0005576,0.6425,14,extracellular region
B9J08_004016,0.5,GO:0008152,0.9124,6,metabolic process
B9J08_004019,0.5,GO:0016020,0.6933,11,membrane
B9J08_004025,0.5,GO:0003677,0.8179,11,DNA binding
B9J08_004026,0.5,GO:0007165,0.5236,7,signal transduction
B9J08_004028,0.5,GO:0004672,0.966,15,protein kinase activity
B9J08_004028,0.5,GO:0035376,0.9579,19,sterol import
B9J08_004029,0.5,GO:0004672,0.9698,18,protein kinase activity
B9J08_004030,0.5,GO:0005524,0.9934,16,ATP binding
B9J08_004035,0.5,GO:0005730,0.7086,19,nucleolus
B9J08_004040,0.5,GO:0022857,0.788,6,transmembrane transporter activity
B9J08_004041,0.5,GO:0003676,0.8493,3,nucleic acid binding
B9J08_004041,0.5,GO:0003723,0.699,17,RNA binding
B9J08_004050,0.5,GO:0016192,0.7625,18,vesicle-mediated transport
B9J08_004055,0.5,GO:0003676,0.718,17,nucleic acid binding
B9J08_004061,0.5,GO:0003677,0.9844,7,DNA binding
B9J08_004061,0.5,GO:0008270,0.9542,13,zinc ion binding
B9J08_004065,0.5,GO:0005886,0.5421,6,plasma membrane
B9J08_004066,0.5,GO:0015031,0.8419,15,protein transport
B9J08_004068,0.5,GO:0016020,0.9841,15,membrane
B9J08_004068,0.5,GO:0005524,0.9808,17,ATP binding
B9J08_004072,0.5,GO:0006122,0.6976,10,"mitochondrial electron transport, ubiquinol to cytochrome c"
B9J08_004072,0.5,GO:0046872,0.6191,17,metal ion binding
B9J08_004073,0.5,GO:0003899,0.8887,17,DNA-directed 5'-3' RNA polymerase activity
B9J08_004079,0.5,GO:0015031,0.616,19,protein transport
B9J08_004080,0.5,GO:0005730,0.8436,15,nucleolus
B9J08_004082,0.5,GO:0016020,0.7063,8,membrane
B9J08_004086,0.5,GO:0051301,0.9961,5,cell division
B9J08_004088,0.5,GO:0046872,0.9971,11,metal ion binding
B9J08_004094,0.5,GO:0000166,0.9812,15,nucleotide binding
B9J08_004094,0.5,GO:0005524,0.9798,18,ATP binding
B9J08_004095,0.5,GO:0003824,0.9817,10,catalytic activity
B9J08_004097,0.5,GO:0022857,0.8745,11,transmembrane transporter activity
B9J08_004099,0.5,GO:0016020,0.899,9,membrane
B9J08_004099,0.5,GO:0022857,0.8765,10,transmembrane transporter activity
B9J08_004104,0.5,GO:0045454,0.5293,18,cell redox homeostasis
B9J08_004111,0.5,GO:0005576,0.7478,11,extracellular region
B9J08_004111,0.5,GO:0004806,0.5175,20,triglyceride lipase activity
B9J08_004112,0.5,GO:0007155,0.7662,10,cell adhesion
B9J08_004112,0.5,GO:0031225,0.619,14,anchored component of membrane
B9J08_004113,0.5,GO:0022857,0.851,9,transmembrane transporter activity
B9J08_004114,0.5,GO:0016491,0.9414,2,oxidoreductase activity
B9J08_004115,0.5,GO:0003755,0.943,3,peptidyl-prolyl cis-trans isomerase activity
B9J08_004115,0.5,GO:0006457,0.9327,5,protein folding
B9J08_004115,0.5,GO:0051082,0.8413,15,unfolded protein binding
B9J08_004115,0.5,GO:0005737,0.7057,18,cytoplasm
B9J08_004115,0.5,GO:0005515,0.6964,19,protein binding
B9J08_004116,0.5,GO:0005524,0.9547,15,ATP binding
B9J08_004118,0.5,GO:0042910,0.7451,6,xenobiotic transmembrane transporter activity
B9J08_004119,0.5,GO:0005737,0.5736,5,cytoplasm
B9J08_004121,0.5,GO:0046872,0.9527,2,metal ion binding
B9J08_004122,0.5,GO:0016020,0.939,9,membrane
B9J08_004122,0.5,GO:0016765,0.8662,16,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
B9J08_004124,0.5,GO:0005524,0.9932,12,ATP binding
B9J08_004126,0.5,GO:0016788,0.5157,11,"hydrolase activity, acting on ester bonds"
B9J08_004129,0.5,GO:0000166,0.9801,7,nucleotide binding
B9J08_004129,0.5,GO:0005524,0.9268,17,ATP binding
B9J08_004132,0.5,GO:0006886,0.8397,16,intracellular protein transport
B9J08_004132,0.5,GO:0031267,0.8372,17,small GTPase binding
B9J08_004140,0.5,GO:0022857,0.7089,12,transmembrane transporter activity
B9J08_004140,0.5,GO:0055085,0.6553,13,transmembrane transport
B9J08_004141,0.5,GO:0016020,0.8399,10,membrane
B9J08_004142,0.5,GO:0005524,0.9683,14,ATP binding
B9J08_004142,0.5,GO:0004672,0.9556,19,protein kinase activity
B9J08_004144,0.5,GO:0006465,0.9202,10,signal peptide processing
B9J08_004147,0.5,GO:0005525,0.9948,14,GTP binding
B9J08_004149,0.5,GO:0006629,0.8465,20,lipid metabolic process
B9J08_004154,0.5,GO:0016020,0.5696,10,membrane
B9J08_004155,0.5,GO:0005737,0.798,6,cytoplasm
B9J08_004155,0.5,GO:0002161,0.7435,14,aminoacyl-tRNA editing activity
B9J08_004156,0.5,GO:0005576,0.6447,11,extracellular region
B9J08_004157,0.5,GO:0016020,0.8744,9,membrane
B9J08_004161,0.5,GO:0020037,0.9955,3,heme binding
B9J08_004161,0.5,GO:0005506,0.9204,14,iron ion binding
B9J08_004161,0.5,GO:0004497,0.9037,15,monooxygenase activity
B9J08_004161,0.5,GO:0016705,0.6514,19,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
B9J08_004165,0.5,GO:0008152,0.7431,10,metabolic process
B9J08_004166,0.5,GO:0005524,0.9969,9,ATP binding
B9J08_004167,0.5,GO:0005634,0.9352,10,nucleus
B9J08_004171,0.5,GO:0003700,0.7945,7,DNA-binding transcription factor activity
B9J08_004172,0.5,GO:0005576,0.6285,9,extracellular region
B9J08_004172,0.5,GO:0016042,0.5483,11,lipid catabolic process
B9J08_004173,0.5,GO:0005576,0.7048,8,extracellular region
B9J08_004175,0.5,GO:0005576,0.8087,5,extracellular region
B9J08_004175,0.5,GO:0004806,0.6544,7,triglyceride lipase activity
B9J08_004176,0.5,GO:0005576,0.7824,3,extracellular region
B9J08_004176,0.5,GO:0004806,0.522,14,triglyceride lipase activity
B9J08_004177,0.5,GO:0005576,0.6804,6,extracellular region
B9J08_004181,0.5,GO:0003723,0.5904,16,RNA binding
B9J08_004185,0.5,GO:0005763,0.7597,10,mitochondrial small ribosomal subunit
B9J08_004185,0.5,GO:0003735,0.6672,14,structural constituent of ribosome
B9J08_004188,0.5,GO:0022857,0.9407,11,transmembrane transporter activity
B9J08_004188,0.5,GO:0015833,0.7961,16,peptide transport
B9J08_004188,0.5,GO:0006857,0.7903,17,oligopeptide transport
B9J08_004189,0.5,GO:0051537,0.869,19,"2 iron, 2 sulfur cluster binding"
B9J08_004190,0.5,GO:0003779,0.795,12,actin binding
B9J08_004192,0.5,GO:0006807,0.6478,15,nitrogen compound metabolic process
B9J08_004196,0.5,GO:0006886,0.8298,20,intracellular protein transport
B9J08_004204,0.5,GO:0022857,0.768,6,transmembrane transporter activity
B9J08_004204,0.5,GO:0016020,0.5379,16,membrane
B9J08_004205,0.5,GO:0003824,0.6895,15,catalytic activity
B9J08_004210,0.5,GO:0046872,0.9317,6,metal ion binding
B9J08_004210,0.5,GO:0004222,0.6721,14,metalloendopeptidase activity
B9J08_004212,0.5,GO:0046872,0.9055,6,metal ion binding
B9J08_004212,0.5,GO:0005634,0.7437,11,nucleus
B9J08_004214,0.5,GO:0003677,0.7974,10,DNA binding
B9J08_004217,0.5,GO:0005524,0.7077,11,ATP binding
B9J08_004220,0.5,GO:0015031,0.8373,17,protein transport
B9J08_004225,0.5,GO:0005525,0.9968,11,GTP binding
B9J08_004225,0.5,GO:0044208,0.9963,13,'de novo' AMP biosynthetic process
B9J08_004227,0.5,GO:0005634,0.7115,10,nucleus
B9J08_004227,0.5,GO:0016310,0.6417,20,phosphorylation
B9J08_004228,0.5,GO:0016791,0.9399,6,phosphatase activity
B9J08_004229,0.5,GO:0005743,0.7914,15,mitochondrial inner membrane
B9J08_004229,0.5,GO:0070469,0.6631,16,respirasome
B9J08_004230,0.5,GO:0005525,0.9844,12,GTP binding
B9J08_004231,0.5,GO:0005525,0.9887,5,GTP binding
B9J08_004233,0.5,GO:0005737,0.6748,6,cytoplasm
B9J08_004237,0.5,GO:0006457,0.6395,7,protein folding
B9J08_004243,0.5,GO:0022857,0.6287,12,transmembrane transporter activity
B9J08_004249,0.5,GO:0003676,0.8803,9,nucleic acid binding
B9J08_004258,0.5,GO:0051301,0.5675,17,cell division
B9J08_004259,0.5,GO:0003824,0.7675,8,catalytic activity
B9J08_004259,0.5,GO:0016787,0.6709,10,hydrolase activity
B9J08_004259,0.5,GO:0016020,0.5708,16,membrane
B9J08_004263,0.5,GO:0046416,0.6343,16,D-amino acid metabolic process
B9J08_004264,0.5,GO:0022857,0.9601,8,transmembrane transporter activity
B9J08_004264,0.5,GO:0016020,0.8446,15,membrane
B9J08_004265,0.5,GO:0046872,0.808,9,metal ion binding
B9J08_004265,0.5,GO:0003677,0.7387,12,DNA binding
B9J08_004265,0.5,GO:0005737,0.511,19,cytoplasm
B9J08_004267,0.5,GO:0005739,0.6323,18,mitochondrion
B9J08_004267,0.5,GO:0046872,0.6275,19,metal ion binding
B9J08_004268,0.5,GO:0005515,0.5498,11,protein binding
B9J08_004271,0.5,GO:0003700,0.8753,12,DNA-binding transcription factor activity
B9J08_004273,0.5,GO:0004129,0.8059,16,cytochrome-c oxidase activity
B9J08_004277,0.5,GO:0008270,0.6703,13,zinc ion binding
B9J08_004277,0.5,GO:0006886,0.6462,16,intracellular protein transport
B9J08_004278,0.5,GO:0005737,0.558,6,cytoplasm
B9J08_004279,0.5,GO:0071467,0.606,19,cellular response to pH
B9J08_004285,0.5,GO:0000166,0.9824,7,nucleotide binding
